"id";"ll_author_id";"nl_author_id";"born_date";"author_name"
14714;184504;0;"-250499647";"Олег Гаркуша"
14715;320929;0;"285957952";"Алексей Шепелёв"
14716;325106;0;"-1386573246";"Оскар Ремез"
14717;447285;0;"-2143954435";"Марк Эгарт"
14718;308301;0;"-1607496835";"Василий Федоров"
14719;580;0;"-1102576446";"Жак Сегела"
14720;340837;0;"-29574846";"Максим Жуков"
14721;313687;0;"-376730046";"Галина Синило"
14722;111451;0;"-660726846";"Александр Миронов"
14723;484367;0;"-1607496835";"Билл Страттон"
14724;265580;0;"-282035646";"Оксана Лаврова"
14725;222137;0;"-629190845";"Сесар Айра"
14726;570991;0;"-1165648445";"Антон Гикиш"
14727;512351;0;"-3437709245";"Иван Ювачев (Миролюбов)"
14728;473465;0;"-1260342845";"Алексий II (Ридигер)"
14729;405561;0;"-566118845";"Марк Непо"
14730;114820;0;"-3185248445";"Уильям Дюбуа"
14731;104741;0;"-2427866045";"Харлампий Баранов"
14732;993837;0;"96655554";"Джема Гордон"
14733;654238;0;"-660726845";"Флорид Буляков"
14734;504469;0;"-2143954432";"Ивар Лу-Юханссон"
14735;496839;0;"-597654843";"Павел Брычков"
14736;484451;0;"-1165648443";"Дмитрий Блынский"
14737;375507;0;"-439888443";"Владмир Овчинский"
14738;334966;0;"-2238563643";"Агнес Смедли"
14739;185017;0;"-1859957632";"Нина Тихонова"
14740;1017173;0;"-976346043";"Тамара Левая"
14741;632440;0;"-1575960832";"Василий Соколов"
14742;601104;0;"-2301635643";"Йозеф Цигер-Гронский"
14743;574256;0;"-1923029631";"Федот Филин"
14744;421806;0;"-1702191231";"Хироси Нома"
14745;366812;0;"-660726842";"Лора Герингер"
14746;331839;0;"-1355037242";"Олег Кузнецов"
14747;228510;0;"-1228806842";"Джерри Дэвис"
14748;106482;0;"-2333258042";"Михаил Нестурх"
14749;588926;0;"65119560";"Джиллиан (Гиллиан) Флинн"
14750;330352;0;"-439802039";"Стив Джобс"
14751;180163;0;"-1765176828";"Эммануил Казакевич"
14752;595438;0;"222972360";"Юваль Ной Харари"
14753;304383;0;"-439802039";"Мони Нильсон-Брэнстрем"
14754;14117;0;"-1481181239";"Ирина Велембовская"
14755;317402;0;"-1891407228";"Август Дерлет"
14756;956247;0;"-976259639";"Фил Найт"
14757;310537;0;"-1512717239";"Людвик Ашкенази"
14758;106753;0;"-345107638";"Александр Секацкий"
14759;161909;0;"-597568438";"Ричард Бендлер"
14760;231515;0;"-2964323638";"Петр Ганнушкин"
14761;401197;0;"759429961";"Кристианна Капли"
14762;22042;0;"-2648704438";"Станислав Игнаций Виткевич"
14763;308657;0;"-1070954038";"Рыгор Бородулин"
14764;202205;0;"-345107638";"Валерия Нарбикова"
14765;4592;0;"-471338038";"Алексей Барон"
14766;158706;0;"-3690083638";"Джордж Огастас Мур"
14767;505685;0;"696271563";"Павел Гнилорыбов"
14768;566867;0;"-15965018036";"Джованни Пико делла Мирандола"
14769;336046;0;"-3816314036";"Грант Аллен"
14770;229897;0;"-471338036";"Леон де Винтер"
14771;227900;0;"-1291792436";"Кристи Нильс"
14772;402671;0;"286044363";"Ююко Такэмия"
14773;175620;0;"-408179636";"Джудит Батлер"
14774;316745;0;"-29488436";"Мартин Дэй"
14775;308751;0;"159813963";"Наталия Мазова"
14776;226517;0;"-5772842035";"Вильгельм Гримм"
14777;535876;0;"-313571635";"Елена Ерпылёва"
14778;512325;0;"-4384394035";"Каролина Светлая"
14779;561452;0;"-1670482424";"Кирилл Хенкин"
14780;525665;0;"-881565235";"Сам Люндваль"
14781;482426;0;"-566032435";"Маханидхи Свами "
14782;316533;0;"-534410035";"Брайан Талбот"
14783;701641;0;"-3279856435";"Иван Липа"
14784;549292;0;"-5425686835";"Эразм Стогов"
14785;514506;0;"-1765176822";"Алексей Зверев"
14786;345107;0;"-1260256433";"Ральф Макинерни"
14787;344467;0;"-7066682033";"Федор Ушаков"
14788;312186;0;"-92646833";"Robert McLiam Wilson"
14789;310594;0;"-3974166833";"Елизавета Бём"
14790;146474;0;"-1197184433";"Артур Сагадеев"
14791;2490;0;"-408179633";"Николай Стародымов"
14792;957160;0;"-755334833";"Михаил Попов"
14793;735293;0;"-4415930033";"Фридрих Шпильгаген"
14794;627199;0;"822501967";"Arthur Tomaszewicz"
14795;614196;0;"-3816314032";"Анри Гуссе"
14796;431579;0;"-1796712821";"Иржи Трнка"
14797;394618;0;"-3122090032";"Иван Скворцов-Степанов,"
14798;367047;0;"-1291792432";"Виктор Савельев"
14799;11229;0;"-1638860018";"Энтони Берджесс"
14800;153315;0;"-3090467629";"Леся Украинка"
14801;125202;0;"-8265827629";"Карло Гольдони"
14802;237312;0;"-4005616429";"Карл Фридрих Май"
14803;19759;0;"-629018029";"Амин Маалуф"
14804;300466;0;"-1954479218";"Сабахаттин Али"
14805;5536;0;"-881478829";"Михаил Чулаки"
14806;153473;0;"-29402029";"Елена Стяжкина"
14807;302863;0;"-1291706029";"Борис Иванов"
14808;5713;0;"-849942828";"Джон Соул"
14809;106062;0;"-1828248817";"Агния Кузнецова"
14810;646976;0;"412361171";"Ольга Фреймут"
14811;340483;0;"475519571";"Сьюзан Деннард"
14812;405167;0;"727980371";"Анастасия Тьюдор"
14813;6403;0;"-155632428";"Григорий Дашевский"
14814;309160;0;"-1859784817";"Павел Клушанцев"
14815;101913;0;"-2143781617";"Милица Нечкина"
14816;17998;0;"-376557228";"Михаил Попов"
14817;118910;0;"-313485227";"Алексей Балабанов"
14818;411417;0;"-376557227";"Ирина Никитина"
14819;310450;0;"349289172";"Ребекка Мейзел"
14820;514230;0;"-1986015216";"Мэри Чейз"
14821;301782;0;"191436372";"Челси Хэндлер"
14822;235473;0;"-1859784816";"Татьяна Вечеслова"
14823;216228;0;"-1828248816";"Ларисса Андерсен"
14824;6917;0;"-4636768427";"Лев Мей"
14825;367445;0;"-1922856816";"Фрэнк Джилл Слотер"
14826;116074;0;"-913014825";"Алла Тер-Акопян"
14827;16120;0;"-4100310825";"Пётр Полевой"
14828;180214;0;"-2049087214";"Аделия Дэвис"
14829;179612;0;"-1007709225";"Юрий Сааков"
14830;114431;0;"-1007709225";"Александр Панченко"
14831;101399;0;"-1702018414";"Алла Андреева"
14832;108096;0;"-597482025";"Джон Фэйворс"
14833;16561;0;"-29402025";"Елена Юрская"
14834;234030;0;"-1575788014";"Карл Прибрам"
14835;156593;0;"-2017551213";"Андрей Чегодаев"
14836;14715;0;"-849942824";"Леон Богданов"
14837;741377;0;"696357975";"Евгения Бойко"
14838;357693;0;"-660554024";"Валерий Мешков"
14839;142030;0;"-849942824";"Синтия Войт"
14840;15949;0;"-1891320813";"Эдгар Пенгборн"
14841;626007;0;"-3595389224";"Сезариу Верде"
14842;452341;0;"-2049087213";"Алексей Шахурин"
14843;711425;0;"-660554024";"Владимир Кузьменко"
14844;294475;0;"-723712423";"Юлий Рыбаков"
14845;585027;0;"-1354864423";"Раймонд Каугвер"
14846;534890;0;"-250326823";"Арви Пертту"
14847;525846;0;"-597482023";"Нил Джордан"
14848;439751;0;"-1102403623";"Инга Мицова"
14849;418528;0;"-1070867623";"Джеральд Мёрнайн"
14850;380667;0;"-1007709223";"Борис Сазонов"
14851;311017;0;"-1733554412";"Фрэнк Бонам"
14852;194852;0;"-1386400423";"Константин Левыкин"
14853;118060;0;"-3563766821";"Энрико Ферри"
14854;22708;0;"-502787621";"Марина Кудимова"
14855;17973;0;"-2364621221";"Мехер Баба"
14856;12910;0;"-849942821";"Елена Клепикова"
14857;6005;0;"-786784421";"Павел Черносвитов"
14858;2356;0;"-5267834019";"Виктор Гюго"
14859;22114;0;"-344934819";"Мишель Уэльбек"
14860;26020;0;"-628931619";"Элизабет Джордж"
14861;305924;0;"286217180";"Сурен Цормудян"
14862;319374;0;"317753180";"Тамара Михеева"
14863;168522;0;"-2112159208";"Веркор "
14864;439028;0;"-912928419";"Агнета Плейель"
14865;3958;0;"-976086819";"Александр Проханов"
14866;102284;0;"-12777462819";"Кристофер Марло"
14867;228427;0;"-1607237606";"Теодор Старджон"
14868;19341;0;"-1954392806";"Джон Боулби"
14869;528736;0;"-124010017";"Меган Максвелл"
14870;482662;0;"-218704417";"Андрей Семин-Вадов"
14871;519949;0;"-597395617";"Ирена Брежна"
14872;456104;0;"443983582";"Михаил Михайлов"
14873;294416;0;"-218704417";"Атик Рахими"
14874;103632;0;"-1481008417";"Николай Евдокимов"
14875;102157;0;"-912928417";"Вячеслав Глазычев"
14876;18869;0;"-2585459616";"Стефан Грабинский"
14877;294019;0;"-4005530016";"Камиль Фламмарион"
14878;337759;0;"-660467616";"Робин Максвелл"
14879;228512;0;"-565859616";"Майкл Киммел"
14880;252467;0;"-881392416";"Александр Сенкевич"
14881;325095;0;"-1828162405";"Аркадий Мигдал"
14882;157981;0;"-755162016";"Джереми Рифкин"
14883;310266;0;"-2680067616";"Костас Варналис"
14884;237566;0;"-1481008416";"Джек Ритчи"
14885;12855;0;"-439629215";"Владимир Автономов"
14886;625319;0;"-723626015";"Филлис Эйзенштейн"
14887;296534;0;"-2616995615";"Макс Фасмер"
14888;227562;0;"-60938015";"Дмитрий Иванов"
14889;214488;0;"-1197011615";"Клод Пирон"
14890;449671;0;"-692090015";"Нина Девятайкина"
14891;965213;0;"-187168415";"Игла Понорницкая"
14892;644279;0;"159986784";"Геннадий Слышкин"
14893;536605;0;"-376470815";"Анатолий Стегалин"
14894;327245;0;"-2396070813";"Ivor Richards"
14895;316339;0;"-502701213";"Jean Teulé"
14896;719804;0;"-218704413";"Лариса Довнар"
14897;665013;0;"-2017464802";"Виктор Василенко"
14898;553326;0;"-1354778013";"Христиан Хабихт"
14899;517068;0;"-1354778013";"Вениамин Бондаренко"
14900;471286;0;"-408006813";"Павел Хондзинский"
14901;436112;0;"-1481008413";"Карлос Франсиско Чанг Марин"
14902;381514;0;"-218704413";"Йон Хеллевиг"
14903;296169;0;"-692090012";"Андрей Грицман"
14904;29232;0;"-944550812";"Юрий Воронин"
14905;6686;0;"-2112072798";"Джон Стейнбек"
14906;40;0;"-1764917598";"Ирвин Шоу"
14907;300062;0;"475692390";"Кэтрин Коути"
14908;19207;0;"-2332912409";"Ирина Одоевцева"
14909;13496;0;"191609190";"Сергей Садов"
14910;21980;0;"-1796453598";"Лоренс Даррелл"
14911;312871;0;"2306790";"Стюарт Макбрайд"
14912;16927;0;"-5109981209";"Генри Лонгфелло"
14913;302882;0;"-29229209";"Лайза Макманн"
14914;321555;0;"-92387608";"Патрик Кэрмен"
14915;300242;0;"-281690008";"Тони Хоукс"
14916;299655;0;"570300391";"Александра Бракен"
14917;26185;0;"-1291533208";"Жан Жубер"
14918;234446;0;"128537191";"Мисаки Сайто"
14919;139660;0;"-281690008";"Саймон Критчли"
14920;232493;0;"-2553750808";"Роберто Ассаджиоли"
14921;236153;0;"-1354691608";"Вадим Бойко"
14922;910494;0;"33842791";"Йорн Лиер Хорст"
14923;121964;0;"-187082007";"Пабло Де Сантис"
14924;25985;0;"-1764917596";"Поль Рикёр"
14925;308618;0;"-376384407";"Татьяна Догилева"
14926;311572;0;"-1954306396";"Богумил Ржиха"
14927;236505;0;"-1165302807";"Элизабет Тейлор"
14928;431280;0;"-1323155607";"Джеймс Лео Херлихай"
14929;162145;0;"-692003607";"Гидон Кремер"
14930;395868;0;"-1512458007";"Евгений Мигунов"
14931;328947;0;"-3847677207";"Эллен Терри"
14932;432037;0;"-1638687194";"Владимир Черносвитов"
14933;342297;0;"-786611605";"Kenneth Grimwood"
14934;157004;0;"-3879213205";"Франц Меринг"
14935;102509;0;"-1133766805";"Эдвард Люси-Смит"
14936;496705;0;"2306794";"Полина Андрукович"
14937;332757;0;"-1670223194";"Микаэл Шатирян"
14938;237116;0;"-723539605";"Анатолий Омельчук"
14939;216192;0;"412533994";"Тарас Трофимов"
14940;27859;0;"-1291533205";"Бетси Шидфар"
14941;708590;0;"-2490678804";"Екатерина Эйгес"
14942;612840;0;"-786611604";"Татьяна Алексушина"
14943;404253;0;"-3721446804";"Джеймс Черчвард"
14944;347743;0;"-1480922004";"Ханс Р. Рокмакер"
14945;310470;0;"-218618004";"Энди Куберт"
14946;886795;0;"-2364448404";"Михаил Герасимов"
14947;722969;0;"-1449386004";"Вячеслав Котов"
14948;567132;0;"-2490678804";"Александр Балин"
14949;503195;0;"-786611604";"Роджер Скраттон"
14950;498896;0;"-1070694803";"Федор Климчук"
14951;498234;0;"2306796";"Лина Иванова"
14952;308862;0;"-92387603";"Ёсимото Киндзи"
14953;19318;0;"33929199";"Лемони Сникет"
14954;179591;0;"-1480835600";"Юрий Лотман"
14955;345638;0;"-123837200";"Колум Маккэнн"
14956;227107;0;"254853999";"Крис Вудинг"
14957;120114;0;"-13755597200";"Мишель де Монтень"
14958;236954;0;"-691917200";"Леена Крун"
14959;233634;0;"444156399";"Тим Скоренко"
14960;185067;0;"-1354605200";"Светлана Аллилуева"
14961;167124;0;"33929199";"Дэниэл Хэндлер"
14962;1247;0;"-218531599";"Егор Радов"
14963;27112;0;"-92301199";"Филип Рив"
14964;13144;0;"-4604973199";"Эрнест Ренан"
14965;122904;0;"-1480835599";"Генрих Гофман"
14966;409882;0;"412620400";"Владимир Снежкин"
14967;375476;0;"-281603599";"Игорь Шпиленок"
14968;213458;0;"-1038985999";"Исмаиль Кадаре"
14969;262737;0;"-944377999";"Чогьям Трунгпа Ринпоче"
14970;231423;0;"-2332825999";"Марсель Паньоль"
14971;27346;0;"-3247974797";"Вячеслав Иванов"
14972;340130;0;"349548402";"Yoo Ha Jin"
14973;148634;0;"-1891061586";"Стивен Спендер"
14974;1539;0;"-1165216397";"Нина Воронель"
14975;17354;0;"-502528397";"Пол Кругман"
14976;695247;0;"759775602";"Владимир Понкин"
14977;102167;0;"-1733295186";"Борис Галанов"
14978;13359;0;"-376297997";"Джон Барнс"
14979;117574;0;"-1701759186";"Нобуо Кодзима"
14980;309944;0;"-2963977996";"Морис Ренар"
14981;195968;0;"254854003";"Григорий Кубатьян"
14982;647998;0;"2393203";"Андрей Добров"
14983;374129;0;"-3879126796";"Сергей Татищев"
14984;212508;0;"97087603";"Сергей Шокарев"
14985;307298;0;"97087603";"Леонид Шевченко"
14986;236553;0;"191695603";"Максим Лаврентьев"
14987;188540;0;"-1891061585";"Владимир Кованов"
14988;377362;0;"-818147596";"Дмитрий Фурман"
14989;567797;0;"-1764831183";"Анна Зеленова"
14990;528429;0;"-2806125194";"Мартирос Сарьян"
14991;339116;0;"-723453194";"Стив Мартини"
14992;320094;0;"-691917194";"Стивен Голдин"
14993;195836;0;"-3879126794";"Джамбул Джабаев"
14994;485377;0;"-565686794";"Ален Дартевель"
14995;342716;0;"-2427433994";"Андре Миго"
14996;341221;0;"-1512371594";"Пьер Клостерман"
14997;547693;0;"-1954219983";"Василий Бойко"
14998;402379;0;"-2111986382";"Марсела Пас"
14999;363514;0;"-2679894793";"Оме́р Сейфедди́н"
15000;317148;0;"-2332825993";"Николай Семенкевич"
15001;968986;0;"-597222793";"Иван Бормотов"
15002;682575;0;"-1985755982";"Хосе Коронель Уртечо"
15003;647908;0;"-2806125193";"Гершон Шофман"
15004;450401;0;"-1259910793";"Леонид Лапцуй"
15005;300882;0;"-1102144393";"Морис Годелье"
15006;219503;0;"-1954219982";"Милтон Канифф"
15007;30686;0;"-2427088390";"Рюноскэ Акутагава"
15008;179938;0;"-3342323590";"Федор Сологуб"
15009;670870;0;"65810809";"Георгий Зотов"
15010;235509;0;"-91955590";"Дельфин де Виган"
15011;236414;0;"633890809";"Галина Краснова"
15012;177951;0;"-1890715979";"Сергей Голицын"
15013;105143;0;"-4162777990";"Георг Эберс"
15014;229852;0;"-344416390";"Николай Злобин"
15015;592610;0;"-375952389";"Валентина Мастєрова"
15016;232709;0;"255199610";"Роман Артемьев"
15017;186790;0;"-691571589";"Василий Веденеев"
15018;22279;0;"-1764485578";"Георгий Гулиа"
15019;212650;0;"-344416389";"Елена Вайцеховская"
15020;3771;0;"-123491589";"Сергей Костин"
15021;3568;0;"-1007104389";"Борис Успенский"
15022;340418;0;"223663610";"Анна Хома"
15023;300842;0;"-2805779589";"Джайлз Литтон Стрэчи"
15024;308962;0;"-344416388";"Чайтанья Чандра Чаран Дас "
15025;179742;0;"-1796021577";"Борис Черток"
15026;310280;0;"-1732949577";"Ральф Эллисон"
15027;3454;0;"-533718788";"Стивен Барнс"
15028;315445;0;"-3216093188";"Микаэл Оганисян"
15029;237208;0;"-944032388";"Иван Краус"
15030;355267;0;"-1228029188";"Іван Білик"
15031;565517;0;"-817801988";"Франц Холер"
15032;331160;0;"-628413188";"Виктор Илюхин"
15033;301212;0;"-4162777986";"Ион Крянгэ"
15034;185071;0;"-1038640386";"Анджей Урбанчик"
15035;510113;0;"602354813";"Игорь Кременцов"
15036;339604;0;"-2080104775";"Марта Гумилевская"
15037;354027;0;"-2269321986";"Федор Каманин"
15038;592572;0;"-186649986";"Томас Андерс "
15039;400212;0;"-1007104386";"Николай Петраков"
15040;146246;0;"-5014854786";"Фредерик Шопен"
15041;148816;0;"-912409986";"Вячеслав Иванников"
15042;390703;0;"-2080104774";"Густав Яноух"
15043;21658;0;"-2490246785";"Лев Гумилевский"
15044;327396;0;"-1701413574";"Златослава Каменкович"
15045;322654;0;"-849337985";"Жозефина Харт"
15046;22931;0;"-1448953985";"Лев Демин"
15047;573343;0;"-1543560774";"Говард Немеров"
15048;517619;0;"-1606719174";"Захарий Плавскин"
15049;311389;0;"-533718785";"Александр Ягодкин"
15050;236590;0;"-723107585";"Джим Крейс"
15051;161623;0;"-1038640384";"Юрий Пахомов"
15052;472677;0;"412966015";"Дмитрий Карягин"
15053;379346;0;"791657215";"Джастин Бибер"
15054;339912;0;"-1259565184";"Георгий Марков"
15055;316220;0;"-1638255173";"Роберт Лоуэлл"
15056;231605;0;"-4541469184";"Григорий Богров"
15057;665004;0;"-1543560773";"Виктор Балдин"
15058;536597;0;"-754643584";"Валерий Сазонов"
15059;509748;0;"-1448953984";"Абрам Першиц"
15060;340102;0;"-155027582";"Марианна Баконина"
15061;321400;0;"-880873982";"Анатолий Фирсов"
15062;764287;0;"-470646782";"Джерри Конлон"
15063;720208;0;"-1259565182";"Евдокия Лось"
15064;609865;0;"-2932009982";"Бернард Пэрс"
15065;609761;0;"160505217";"Эд МакГиннесс"
15066;609623;0;"-2395552382";"Маремьяна Голубкова"
15067;461037;0;"-4099705982";"Александр Навроцкий"
15068;449808;0;"-723107582";"Игорь Калиганов"
15069;439756;0;"192041218";"Брендан Бразье"
15070;409833;0;"-60419581";"Филипп Парфенов"
15071;401690;0;"-1701413570";"Зульфия Исраи́лова"
15072;394259;0;"-1417331581";"Николай Томашевский"
15073;369097;0;"-2837401981";"Алан Хендерсон Гардинер"
15074;356281;0;"-2616477181";"Оскар Кокошка"
15075;143507;0;"-912409981";"Нуала О&#039;Фаолейн"
15076;129069;0;"2738818";"Алекс Ровира"
15077;19072;0;"-849251578";"Джон Ирвинг"
15078;4051;0;"-1196406778";"Том Вулф"
15079;23056;0;"2825221";"Кирилл Бенедиктов"
15080;6685;0;"-3468467578";"Шолом-Алейхем "
15081;667800;0;"-218099578";"Жан-Поль Дидьелоран"
15082;124351;0;"-470560378";"Дай Сыцзе"
15083;17021;0;"-817715578";"Питер Страуб"
15084;341725;0;"-2490160378";"Поль де Крайф"
15085;379343;0;"318358021";"Кристина Ульсон"
15086;595553;0;"-91869177";"Энн Леки"
15087;15885;0;"-281171577";"Питер Гамильтон"
15088;14558;0;"192127622";"Алексей Цветков"
15089;306217;0;"349980422";"Валерий Айрапетян"
15090;147679;0;"-1164784377";"Юрий Безелянский"
15091;19001;0;"-1354173177";"Мюррей Ротбард"
15092;6751;0;"-1985323966";"Борис Демидович"
15093;266024;0;"-2900387577";"Морис Магр"
15094;149233;0;"-1196406777";"Михаил Горбачев"
15095;313423;0;"-2742621176";"Архип Тесленко"
15096;168102;0;"-502096376";"Александр Рар"
15097;121811;0;"-786093176";"Петр Штомпка"
15098;26424;0;"-3910230776";"Алексей Лебедев"
15099;310831;0;"160591623";"Мэри Манкузи"
15100;294593;0;"-470560376";"Людмила Таран"
15101;2100;0;"-912323576";"Камалудин Гаджиев"
15102;519002;0;"97519623";"Моник Швиттер"
15103;514927;0;"2825223";"Алиса Поникаровская"
15104;339573;0;"-1511939574";"Иван Ушаков"
15105;305226;0;"-1354173174";"Алексей Коркищенко"
15106;300113;0;"413052425";"Chelsea M. Campbell"
15107;228198;0;"-817715574";"Норберто Фуэнтес"
15108;174464;0;"-4699149174";"Мультатули"
15109;347733;0;"-975481974";"Камал Абуков"
15110;121825;0;"-659862774";"Владимир Яшке"
15111;627195;0;"-1164784374";"Такако Такахаси"
15112;431953;0;"-1890629563";"Амирхан Еникеев"
15113;376516;0;"-3720928373";"Франц фон Лист"
15114;356997;0;"-1638168762";"Дэвид Гудис"
15115;1018937;0;"-5393373173";"Иван Шервуд"
15116;679763;0;"192127626";"Джузеппе Камунколи"
15117;656290;0;"97519626";"Моник Швиттер"
15118;604727;0;"-1575096762";"Овший Яхот"
15119;478930;0;"-533632373";"Сергей Степашин"
15120;439758;0;"349980426";"Роберт Чик"
15121;364459;0;"-1638168762";"Янош Арань"
15122;333156;0;"-1480403572";"Ханнес Сигфюссон"
15123;235971;0;"-218099572";"Патрик Джеймс Линч"
15124;2554;0;"-312793972";"Юрий Каменецкий"
15125;1206;0;"-2206075958";"Юрий Олеша"
15126;282596;0;"-1259392369";"Ирина Токмакова"
15127;25612;0;"-943859569";"Ирина Пивоварова"
15128;300703;0;"-1701240758";"Фрида Вигдорова"
15129;236794;0;"413138830";"Александра Руда"
15130;5808;0;"-3342150769";"Артур Мейчен"
15131;306739;0;"-786006769";"Мария Нуровская"
15132;26189;0;"-249549169";"Гарри Поттер"
15133;123750;0;"-502009969";"Йозеф Винклер"
15134;157284;0;"-60246768";"Изабель Абеди"
15135;504686;0;"665599631";"Іван Байдак"
15136;669056;0;"286908431";"Скотти Янг"
15137;323165;0;"-2490073968";"Николай Смирнов"
15138;3877;0;"-1417158768";"Надежда Жукова"
15139;115217;0;"-1259392368";"Лев Айзерман"
15140;27920;0;"-2931837168";"Дэвид Линдсей"
15141;178624;0;"-1732776757";"Татьяна Окуневская"
15142;150377;0;"-1764312757";"Роже Кайуа"
15143;437775;0;"-1669618355";"Лайош Мештерхази"
15144;13108;0;"-1164697966";"Анна Саакянц"
15145;301970;0;"-6718662766";"Уильям Годвин"
15146;12049;0;"-249549166";"Моника Спивак"
15147;235827;0;"-1606546355";"Сильвия Раннамаа"
15148;300138;0;"-1953701555";"Аркадий Васильев"
15149;229154;0;"-2490073966";"Дзёдзи Цубота"
15150;30491;0;"-28624366";"Хихус "
15151;229428;0;"-1511853166";"Поль Гимар"
15152;353291;0;"97606034";"Елена Живова"
15153;347164;0;"-28624365";"Брайан Кокс"
15154;178493;0;"-691398765";"Виктор Арсланов"
15155;115953;0;"-1006931565";"Марк Розовский"
15156;424558;0;"-975395565";"Мухадин Кандур"
15157;9607;0;"-1985237554";"Артур Лундквист"
15158;517094;0;"-2553145965";"Франтишек Лангер"
15159;315863;0;"-596704365";"Христо Бойчев"
15160;269480;0;"-438937965";"Норберт Фрай"
15161;515987;0;"-249549164";"Перри Маккарти"
15162;414198;0;"-1701240753";"Василий Золотов"
15163;120895;0;"-628240364";"Александр Щуплов"
15164;720613;0;"-817629164";"Энцо Бьянки"
15165;519692;0;"-1417158764";"Томико Инуи"
15166;464879;0;"-1196320364";"Алла Кенигсберг"
15167;159474;0;"-1417158764";"Ольга Талькова"
15168;633109;0;"-1448781164";"Дора Штурман"
15169;545271;0;"-1543387953";"Николай Алещенко"
15170;507833;0;"-1006931562";"Юджин Николас Борза"
15171;325941;0;"-1417158762";"Robert Murphy"
15172;154122;0;"-533545962";"Владимир Кореняко"
15173;113686;0;"-1827471151";"Герман Хафнер"
15174;4233;0;"-1322550762";"Николас Фрилинг"
15175;533818;0;"-3121225962";"Геза Мароци"
15176;517913;0;"-1133161962";"Бекир Йилдыз"
15177;490584;0;"-186477162";"Анна Бруссер"
15178;435669;0;"-1795848751";"Манаф Сулейманов"
15179;432526;0;"-1543387950";"Джеймс Дуэн"
15180;345379;0;"-2868765161";"Эдвард Томас"
15181;124303;0;"-1227856361";"Виктор Есипов"
15182;215690;0;"-123232358";"Халед Хоссейни"
15183;122675;0;"-659689958";"Джулия Кэмерон"
15184;371367;0;"255458841";"Дэн Уэллс"
15185;309614;0;"-1070003558";"Дарио Салас Соммэр"
15186;121839;0;"-659689958";"Джеймс Эллрой"
15187;165484;0;"-91696358";"Иар Эльтеррус"
15188;228152;0;"-1164611558";"Андрей Тарковский"
15189;25623;0;"-470387558";"Михаил Гиголашвили"
15190;307237;0;"-501923558";"Дэниэл Вудрелл"
15191;17275;0;"-565081957";"Барбара де Анджелис"
15192;9642;0;"-2868678757";"Пётр Успенский"
15193;180176;0;"-2079845546";"Юрий Дольд-Михайлик"
15194;206096;0;"-1006845157";"Юрий Сенкевич"
15195;117842;0;"-2837142757";"Бернгард Келлерман"
15196;231382;0;"-1290841957";"Алан Силлитоу"
15197;1547;0;"-470387557";"Ирина Ратушинская"
15198;117097;0;"-470387557";"Владимир Шинкарев"
15199;231639;0;"-1164611557";"Рышард Капущинский"
15200;6988;0;"-1196233956";"Станислав Родионов"
15201;318417;0;"-785920356";"Робер Мюшамбле"
15202;113987;0;"-2868678756";"Арисима Такэо"
15203;325061;0;"-1732690345";"Рахиль Баумволь"
15204;123785;0;"-1070003556";"Станислав Рассадин"
15205;24782;0;"-1669531945";"Ганс Айзенк"
15206;322871;0;"-2931750756";"Леон-Поль Фарг"
15207;141012;0;"-722848356";"Terry Deary"
15208;314828;0;"-1985151145";"Мейндерт Дейонг"
15209;204858;0;"66070045";"Мэттью Скелтон"
15210;330966;0;"-565081954";"Сергей Мироненко"
15211;236072;0;"-596617954";"Кен Робинсон"
15212;328740;0;"-3278905954";"Эдуард Вильде"
15213;299723;0;"-2237526754";"Жорж Эдмон Дюмезиль"
15214;19804;0;"-2710912354";"Игнатий Крачковский"
15215;10090;0;"-1448694754";"Патрик Мур"
15216;324710;0;"-1637995943";"Любовь Кабо"
15217;231697;0;"-1448694754";"Кристобаль Сарагоса"
15218;196014;0;"-470387553";"Борис Моисеев"
15219;395430;0;"-785920353";"Дэвид Джон Константайн"
15220;168442;0;"-1448694753";"Фрэнсис Кинг"
15221;118987;0;"-2048223142";"Борис Петров"
15222;11361;0;"-2521523553";"Василий Топорков"
15223;297939;0;"-2269062753";"Священник Анатолий Жураковский"
15224;105054;0;"-123232353";"Александр Шаганов"
15225;452380;0;"-1480230753";"Александр Баздырев"
15226;437638;0;"-1890456742";"Олекса Десняк"
15227;344876;0;"-2963373152";"Энрике Ларрета"
15228;329867;0;"-1101539552";"Анатолий Делендик"
15229;624535;0;"-2900214752";"Владимир Абрамович"
15230;459790;0;"-849078752";"Том Рокмор"
15231;204969;0;"-9180025952";"Антонио Вивальди"
15232;692223;0;"-722848352";"Татьяна Гребенюк"
15233;543666;0;"-2079845541";"Александр Чейшвили"
15234;503756;0;"2998047";"Чез Боно"
15235;444165;0;"-6213654752";"Фридрих-Арнольд Брокгауз"
15236;392296;0;"-1385536350";"Виктор Данилов"
15237;371906;0;"-2963373150";"Архимандрит Спиридон (Кисляков) "
15238;347503;0;"507919649";"Уитни Порт"
15239;334659;0;"-2900214750";"Алексей Кулаковский"
15240;168079;0;"-3720755550";"Александрос Пападиамандис"
15241;146766;0;"-533373148";"Робин Хобб"
15242;357494;0;"539542051";"Сара Дж. Маас"
15243;690660;0;"-596531548";"Генри Томас Марш"
15244;101758;0;"3084451";"Дэнни Кинг"
